doct_Id,dept_Id,FName,LName,Gender,contact_No,surgeon_Type,office_No
-1.6593050423854794,-1.0587404598017167,47,287,1,19,15,34
-0.4584162156068443,-1.5012343828172015,252,176,0,661,7,877
-1.2459221577828339,0.48998827075247997,119,299,1,780,15,224
0.6847375714228178,0.15811782849086642,251,261,0,1083,2,903
0.4006811758578715,-0.2843760945246183,251,19,1,1310,23,561
0.13740939460255536,-0.726870017540103,1,176,1,361,28,769
-0.305995710669556,-0.6162465367862319,252,261,0,805,28,728
0.4214657901675017,-1.279987421309459,0,122,0,231,15,451
-0.3013769074896382,0.8218587130140935,254,176,1,1277,15,878
-1.2967289927619299,0.15811782849086642,24,106,0,991,15,200
-0.09122136280337707,-0.17375261377074713,253,176,1,1427,2,574
0.43070339652733736,-1.6118578635710725,0,122,0,224,31,734
0.9664845653978053,-1.7224813443249438,250,163,0,478,15,693
1.0842640464857098,0.2687413092447376,0,163,0,1216,23,683
0.8025170525107224,-0.2843760945246183,0,229,1,389,28,594
0.3498743408787754,1.596223078291192,253,176,0,215,15,733
-1.5392161597076157,-0.9481169790478454,221,23,1,293,15,87
-0.1120059771130073,-1.1693639405555878,2,19,1,1080,31,925
-1.6200452153561777,-1.0587404598017167,44,213,1,801,15,51
1.2320657482430803,0.8218587130140935,1,122,1,1311,31,639
-1.372939245230574,0.04749434773699524,120,156,1,926,41,165
0.9272247383685037,-0.8374934982939742,252,163,0,943,28,493
0.9041307224689146,-0.06312913301687595,0,261,0,1066,28,565
0.518460656945776,0.3793647899986088,1,261,0,931,31,761
0.7101409889123659,1.4855995975373206,2,229,1,736,7,908
0.13279059142263752,0.15811782849086642,254,19,1,114,31,832
1.107358062385299,0.8218587130140935,252,122,1,864,23,741
1.6870178614649862,-0.6162465367862319,2,176,0,1404,9,722
1.585404191506794,0.8218587130140935,250,261,0,1022,23,481
-1.31751360707156,0.04749434773699524,48,173,0,281,1,191
1.398342662720122,0.6006117515063512,250,122,0,1422,23,500
1.1466178894146004,1.043105674521836,254,229,0,947,15,697
0.6708811618830643,-1.5012343828172015,250,229,0,1446,31,478
0.4607256171968032,-1.3906109020633302,0,163,1,1275,15,462
0.15357520573226774,1.2643526360295783,2,19,0,601,9,1009
-0.89258371451912,1.4855995975373206,120,101,1,41,15,386
0.9872691797074354,-1.6118578635710725,250,261,0,1346,23,476
1.0357666130965726,-0.06312913301687595,253,163,0,1208,9,951
-0.9318435415484215,1.4855995975373206,174,0,1,655,15,368
0.6015991141842969,1.3749761167834496,252,176,1,1485,23,718
-0.31292391543943276,0.7112352322602223,252,261,1,960,7,852
0.49767604263614584,-1.0587404598017167,2,122,1,1151,31,849
1.2089717323434912,-1.1693639405555878,251,229,0,781,7,870
-0.3706589551884056,-1.279987421309459,0,176,0,243,31,722
1.243612756192875,1.3749761167834496,253,163,1,1318,7,986
-0.27366408841013123,-1.7224813443249438,251,163,1,1425,2,945
-1.1697119053141896,0.48998827075247997,167,289,0,85,15,259
1.4422212929293414,0.48998827075247997,0,163,0,950,7,599
1.6200452153561777,1.4855995975373206,252,163,0,334,15,525
0.03348632305440424,1.4855995975373206,1,122,0,438,7,566
0.548482877615242,0.7112352322602223,1,19,0,771,31,483
-0.7817324382010922,-0.17375261377074713,254,163,0,1027,23,114
1.5484537660674513,-1.279987421309459,252,163,0,789,2,551
1.0981204560254634,0.9324821937679647,253,163,0,103,9,913
-1.0196008019668603,1.3749761167834496,229,15,1,282,15,327
0.3036863090795971,0.6006117515063512,1,229,1,158,7,456
-0.8117546588705581,1.596223078291192,95,185,0,535,15,423
-0.8764179033894076,1.4855995975373206,145,256,1,835,15,394
-1.6061888058164242,-1.0587404598017167,39,143,1,472,15,57
1.3590828356908204,-0.06312913301687595,252,122,1,1024,9,506
0.99881618765723,0.04749434773699524,0,229,1,1077,9,893
-1.0103631956070247,1.3749761167834496,46,89,1,650,15,331
0.39606237267795363,0.48998827075247997,1,261,0,378,9,843
-1.479171718368684,-0.6162465367862319,151,31,0,399,15,115
-0.07274615008370577,-0.06312913301687595,252,163,0,561,31,886
-0.13509999301259643,0.04749434773699524,2,122,1,1206,28,595
-1.4999563326783143,-0.726870017540103,17,144,0,50,15,105
0.867180297029572,-1.7224813443249438,2,122,0,851,9,661
-0.18590682799169253,-1.6118578635710725,250,176,1,1381,31,543
1.4445306945193004,1.596223078291192,2,261,1,908,2,508
-1.1165956687451346,0.8218587130140935,31,276,0,222,15,283
-0.1651222136820623,-1.0587404598017167,252,122,0,1332,7,504
-1.0473136210463672,1.1537291552757072,173,36,0,651,15,315
-0.5092230505859404,1.1537291552757072,2,122,0,729,31,589
0.44917860924700864,-1.0587404598017167,252,176,0,1411,28,880
0.6085273189541737,0.6006117515063512,250,163,0,446,2,981
0.4630350187867621,-1.279987421309459,251,163,0,1228,7,873
-0.8602520922596952,1.4855995975373206,78,218,0,482,15,401
-1.0704076369459563,1.1537291552757072,166,206,1,699,15,304
1.590022994686712,-1.5012343828172015,253,163,1,1030,9,1045
-0.04503333100419881,-0.726870017540103,1,176,0,94,15,601
-1.4399118913393825,-0.17375261377074713,9,214,1,673,15,133
-0.9757221717576409,1.3749761167834496,70,163,1,840,15,347
-1.0565512274062028,1.1537291552757072,136,300,0,905,15,311
-0.465344420376721,-0.9481169790478454,252,19,1,775,28,735
-0.05196153577407555,-1.7224813443249438,1,229,0,173,15,753
0.3660401520084878,-1.7224813443249438,252,122,0,883,7,946
-0.9110589272387913,1.4855995975373206,120,58,1,56,15,378
-1.3382982213811903,0.04749434773699524,58,49,1,303,36,181
0.49998544422610475,1.043105674521836,254,229,1,279,28,979
0.8856555097492433,-1.6118578635710725,250,19,1,329,15,436
-0.22747605661095296,-1.7224813443249438,0,261,1,1119,31,856
-1.2482315593727926,0.48998827075247997,25,215,1,976,15,223
1.4953375294983964,0.04749434773699524,0,261,0,1165,2,911
-1.4075802690799577,-0.06312913301687595,58,219,1,794,15,149
0.7701854302512976,1.3749761167834496,251,176,1,726,9,549
0.5554110823851187,-1.0587404598017167,1,176,1,1274,23,763
-0.2297854582009119,0.9324821937679647,250,261,0,753,31,588
1.0126725971969834,0.2687413092447376,0,176,0,1235,15,917
1.7285870900842466,-0.6162465367862319,1,163,1,1282,9,559
-0.6108367205441326,0.6006117515063512,0,122,1,1147,15,528
-0.5138418537658582,-0.06312913301687595,250,261,0,1127,7,616
-1.2713255752723818,0.3793647899986088,202,194,0,363,15,212
0.32216152179926844,-0.8374934982939742,253,261,0,1014,2,746
0.21823845025111732,0.7112352322602223,251,122,1,1059,7,825
0.7355444064019139,1.596223078291192,252,261,0,779,7,1038
1.051932424226285,1.043105674521836,0,229,0,1316,23,809
0.7032127841424891,1.4855995975373206,252,261,1,1283,7,566
-1.7078024757746164,-1.6118578635710725,75,263,0,62,15,11
-1.3914144579502454,0.04749434773699524,156,87,1,64,42,156
-0.06581794531382903,0.2687413092447376,253,122,0,1203,15,894
-1.079645243305792,1.1537291552757072,120,268,1,265,15,300
-1.0426948178664495,1.1537291552757072,184,24,0,4,15,317
-0.31523331702939167,0.04749434773699524,2,261,1,1247,9,699
-1.0588606289961617,1.1537291552757072,24,157,0,0,15,310
-0.2320948597908708,1.2643526360295783,252,261,0,1369,7,450
-0.3498743408787754,-0.8374934982939742,250,261,1,141,9,286
0.6778093666529411,-0.9481169790478454,0,19,1,149,2,853
-0.4561068140168854,-1.0587404598017167,251,19,1,1136,23,781
1.266706772092464,0.7112352322602223,2,122,1,1460,2,719
-1.4329836865695058,-0.17375261377074713,29,145,0,382,15,137
0.7193785952722015,-1.279987421309459,252,176,0,467,28,771
-0.9664845653978053,1.3749761167834496,55,283,0,322,15,352
-0.9849597781174766,1.3749761167834496,107,172,1,35,15,343
-0.16050341050214448,0.7112352322602223,253,229,1,1104,23,588
-0.627002531673845,-0.06312913301687595,2,122,1,621,23,600
-0.43532219970725516,0.2687413092447376,251,176,0,849,15,426
-1.4191272770297523,-0.06312913301687595,120,71,1,270,15,143
-0.5623392871549954,-0.06312913301687595,251,122,0,426,15,1011
-0.546173476025283,-0.17375261377074713,0,176,1,979,28,818
1.4352930881594648,-1.6118578635710725,1,229,0,1107,15,982
-0.7263068000420783,-0.17375261377074713,251,176,0,520,23,528
0.2852110963599258,-0.726870017540103,0,122,1,294,15,896
1.6454486328457258,-1.7224813443249438,254,19,1,1187,28,973
0.005773503974897284,-1.3906109020633302,1,163,0,958,2,936
-0.19514443435152817,1.2643526360295783,1,19,1,370,23,1016
-1.3660110404606973,0.04749434773699524,18,114,1,385,43,168
1.162783700544313,-1.6118578635710725,254,229,1,1461,7,578
1.2528503625527105,1.596223078291192,253,229,1,817,28,548
-0.4029905774478304,1.4855995975373206,252,163,0,594,15,502
-0.9179871320086681,1.4855995975373206,98,204,1,115,15,375
0.43301279811729626,0.8218587130140935,251,261,0,645,15,855
1.2597785673225872,-0.06312913301687595,0,122,1,1025,28,972
1.4837905215486018,-0.6162465367862319,253,176,0,516,31,713
1.2713255752723818,-0.2843760945246183,250,122,0,997,9,978
-0.3660401520084878,-1.0587404598017167,2,261,1,545,15,706
-0.1974538359414871,-1.0587404598017167,250,176,1,1326,9,820
-1.2805631816322174,0.3793647899986088,143,29,1,248,15,207
1.132761479874847,-1.7224813443249438,2,176,0,630,2,812
0.6893563746027357,0.8218587130140935,1,229,0,670,15,859
-0.7193785952722015,0.2687413092447376,1,122,1,1487,31,665
1.583094789916835,0.9324821937679647,252,122,1,929,2,785
-0.24595126933062428,0.6006117515063512,0,163,1,531,2,828
-1.50919393903815,-0.8374934982939742,245,126,0,277,15,100
-0.38220596313820016,-0.17375261377074713,2,163,1,377,31,871
1.0727170385359153,-0.5056230560323607,1,176,1,213,31,821
-1.370629843640615,0.04749434773699524,120,5,1,992,25,166
-0.7632572254814208,1.4855995975373206,250,229,1,1086,23,767
-0.7840418397910511,1.043105674521836,252,261,0,116,28,1039
1.0911922512555865,-0.8374934982939742,251,122,0,1459,2,1036
-0.6293119332638039,0.2687413092447376,250,19,1,1079,28,985
-0.5438640744353241,-0.3949995752784895,2,19,0,1246,23,910
1.236684551422998,0.04749434773699524,2,122,0,1097,7,501
1.6246640185360957,-0.9481169790478454,251,229,0,782,28,459
0.8510144858998596,-0.8374934982939742,1,229,0,1394,15,1018
-0.6985939809625713,-1.3906109020633302,1,229,1,125,2,136
-1.319823008661519,0.04749434773699524,69,35,0,309,35,189
-0.8302298715902293,1.4855995975373206,36,259,0,492,15,415
1.2459221577828339,1.4855995975373206,251,261,0,1442,7,505
1.2874913864020943,-0.8374934982939742,251,122,1,907,31,851
1.4237460802096702,0.7112352322602223,1,19,1,982,7,778
0.6870469730127767,-0.17375261377074713,250,19,0,999,31,775
0.9064401240588735,1.596223078291192,250,176,1,854,28,556
-0.2667358836402545,-0.9481169790478454,252,176,1,1017,31,840
0.2667358836402545,1.596223078291192,2,19,0,1257,31,898
0.08660255962345925,-1.0587404598017167,1,261,1,1464,15,970
-0.012701708744774024,1.3749761167834496,250,122,0,1178,2,628
0.252879474100501,1.4855995975373206,250,19,1,1089,28,979
-1.051932424226285,1.1537291552757072,198,140,0,723,15,313
-0.4745820267365567,-0.2843760945246183,250,122,0,1391,23,933
1.4145084738498344,0.3793647899986088,254,19,0,538,23,836
-1.5276691517578211,-0.9481169790478454,114,271,0,674,15,92
0.6500965475734342,0.2687413092447376,250,163,1,1033,31,654
1.453768300879136,1.4855995975373206,2,163,1,390,7,632
-0.4006811758578715,1.4855995975373206,0,122,1,968,15,966
0.36142134882856997,0.15811782849086642,254,122,0,989,7,540
1.4722435135988072,-0.2843760945246183,253,163,0,663,28,532
0.7886606429709689,0.15811782849086642,252,163,1,813,31,748
0.44686920765704974,-0.2843760945246183,251,19,1,1023,9,497
-1.0611700305861207,1.1537291552757072,245,73,0,927,15,309
1.5438349628875336,1.4855995975373206,253,19,1,1479,23,579
0.6200743269039682,-1.3906109020633302,250,176,1,677,2,592
-0.9272247383685037,1.4855995975373206,122,19,1,464,15,370
-0.4214657901675017,-0.2843760945246183,2,122,1,1226,28,569
1.52997855334778,-0.2843760945246183,252,122,0,1312,28,509
0.7124503905023248,1.2643526360295783,1,122,1,219,15,899
-0.3475649392888165,-1.1693639405555878,252,163,0,953,7,532
-0.6731905634730233,-0.5056230560323607,2,261,1,863,31,575
-0.864870895439613,1.4855995975373206,107,178,1,113,15,399
-0.9618657622178874,1.3749761167834496,171,248,0,843,15,354
0.015011110334732937,0.3793647899986088,252,19,1,119,9,967
1.3244418118414367,-0.06312913301687595,254,261,1,1254,7,663
-0.08891196121341817,0.3793647899986088,2,261,0,106,9,590
1.4768623167787251,-0.5056230560323607,252,122,0,217,31,791
-0.4237751917574606,0.48998827075247997,252,229,1,877,23,471
-0.973412770167682,1.3749761167834496,45,195,1,762,15,348
-0.9965067860672712,1.3749761167834496,188,149,1,76,15,337
1.2759443784522997,0.8218587130140935,1,261,1,290,2,465
0.46765382196668,-1.1693639405555878,252,122,0,1409,2,872
-1.7031836725946987,-1.5012343828172015,176,184,1,34,15,13
-1.3359888197912313,0.04749434773699524,120,273,1,179,20,182
-1.1304520782848881,0.7112352322602223,142,160,0,10,15,277
0.16050341050214448,-0.6162465367862319,252,229,0,570,23,737
1.719349483724411,-0.3949995752784895,252,176,0,456,28,939
0.10738717393308947,1.043105674521836,250,19,0,577,23,580
-1.4121990722598756,-0.06312913301687595,181,21,1,20,15,146
-0.4630350187867621,-1.7224813443249438,254,163,0,1145,7,558
-0.31061451384947386,-0.9481169790478454,253,261,0,1112,2,935
0.22054785184107623,-0.17375261377074713,254,122,0,646,31,992
0.06350854372387012,0.04749434773699524,251,122,0,1040,7,921
-0.44225040447713193,-0.2843760945246183,254,122,0,199,2,1017
-1.4098896706699167,-0.06312913301687595,14,102,1,366,15,148
1.292110189582012,-0.6162465367862319,252,163,1,777,2,853
0.6316213348537628,-0.3949995752784895,2,19,1,1173,31,798
-1.213590535523409,0.48998827075247997,122,50,1,159,15,239
0.49305723945622804,-1.1693639405555878,254,122,1,433,15,814
-0.78635124138101,0.3793647899986088,252,261,1,490,23,978
-0.9803409749375588,1.3749761167834496,25,141,1,745,15,345
-1.0403854162764905,1.1537291552757072,144,298,0,622,15,318
0.5623392871549954,-1.5012343828172015,2,261,1,457,9,634
0.652405949163393,-0.2843760945246183,253,176,0,313,7,882
-0.18359742640173363,-0.726870017540103,1,176,1,532,2,538
1.6847084598750273,0.9324821937679647,2,122,0,188,15,527
0.4537974124269265,1.043105674521836,250,122,1,1227,23,987
1.1997341259836556,1.1537291552757072,253,229,1,439,28,845
-0.4076093806277482,0.3793647899986088,254,261,1,831,2,403
-0.5692674919248721,0.15811782849086642,254,229,1,1190,31,920
0.6639529571131876,-1.6118578635710725,254,163,1,769,7,479
-1.723968286904329,-1.7224813443249438,77,155,1,977,15,3
1.6593050423854794,-0.17375261377074713,0,261,1,204,31,681
-0.652405949163393,1.3749761167834496,2,163,0,1361,31,887
-0.9895785812973944,1.3749761167834496,74,285,1,684,15,341
-1.719349483724411,-1.7224813443249438,184,100,0,260,15,5
0.5161512553558172,-0.17375261377074713,2,229,1,416,9,1041
-0.46765382196668,-1.1693639405555878,251,261,1,306,7,768
1.6777802551051506,1.4855995975373206,251,176,1,1232,2,720
-1.640829829665808,-1.0587404598017167,11,40,1,128,15,42
-0.4792008299164745,-0.06312913301687595,1,163,0,583,2,430
-1.1720213069041485,0.48998827075247997,48,2,0,708,15,258
-1.4168178754397933,-0.06312913301687595,221,135,1,597,15,144
-0.3406367345189397,0.2687413092447376,252,163,0,1260,28,114
0.05196153577407555,-0.5056230560323607,251,163,1,1144,23,914
0.22285725343103513,-1.279987421309459,2,163,0,1021,23,591
0.78635124138101,-0.06312913301687595,251,261,0,376,28,475
1.4214366786197112,-1.7224813443249438,250,176,1,1239,7,973
-0.3891341679080769,0.7112352322602223,254,163,0,704,31,818
1.6731614519252327,-1.5012343828172015,251,229,1,1497,9,1042
0.08891196121341817,0.8218587130140935,2,122,1,295,2,1023
1.4745529151887662,-0.5056230560323607,254,19,0,1210,2,715
-0.8625614938496542,1.4855995975373206,93,24,1,7,15,400
-1.0057443924271068,1.3749761167834496,137,171,1,31,15,333
-0.7101409889123659,-1.0587404598017167,2,229,0,798,9,583
-0.9941973844773122,1.3749761167834496,133,124,1,653,15,339
1.6823990582850683,-1.0587404598017167,250,229,1,1047,15,582
0.10045896916321273,-0.9481169790478454,251,122,1,190,15,782
0.8833461081592844,-1.7224813443249438,2,163,0,611,9,943
-0.7517102175316263,0.6006117515063512,252,163,1,1192,9,940
-0.4537974124269265,-1.279987421309459,253,19,0,1181,31,486
-0.359111947238611,1.043105674521836,250,176,0,429,9,915
0.33139912815910405,-1.0587404598017167,1,163,1,419,23,1010
1.6893272630549452,-0.9481169790478454,2,261,1,1271,9,1043
1.079645243305792,-1.3906109020633302,250,261,1,1177,7,542
0.9572469590379696,1.2643526360295783,252,261,1,936,7,1016
-1.2066623307535322,0.48998827075247997,221,32,1,998,15,242
-0.08198375644354143,-0.17375261377074713,254,229,0,1378,31,488
0.13971879619251426,-0.726870017540103,2,19,1,476,9,956
0.5300076648955706,-0.726870017540103,2,19,1,326,23,794
0.7517102175316263,-0.06312913301687595,252,176,0,1484,28,732
-1.5784759867369174,-1.0587404598017167,64,68,1,889,15,69
-0.8233016668203527,1.596223078291192,120,152,1,911,15,418
-0.39375297108799473,0.48998827075247997,250,229,0,93,31,902
0.5531016807951598,-1.6118578635710725,252,261,0,1063,23,698
-1.243612756192875,0.48998827075247997,67,287,1,647,15,225
0.9456999510881751,1.596223078291192,251,261,1,1376,28,595
0.07274615008370577,-0.9481169790478454,252,176,0,1324,31,1043
-0.49305723945622804,0.3793647899986088,253,229,0,1410,9,658
0.05658033895399338,-0.2843760945246183,254,19,1,1393,15,530
-0.20438204071136384,-1.279987421309459,2,176,0,1148,28,913
-1.534597356527698,-0.9481169790478454,83,121,0,816,15,89
1.3844862531803686,0.8218587130140935,254,163,1,853,15,882
1.0773358417158332,-1.7224813443249438,254,19,0,345,23,641
0.38220596313820016,1.596223078291192,253,19,0,1354,15,614
-0.20669144230132275,-1.6118578635710725,252,261,1,1225,23,924
1.3867956547703275,1.596223078291192,251,176,0,1322,15,870
-0.27597349000009014,1.596223078291192,2,261,0,1158,28,907
0.654715350753352,-1.5012343828172015,2,176,0,629,31,446
1.4999563326783143,-0.3949995752784895,252,176,1,1379,7,955
0.7909700445609278,1.596223078291192,2,176,1,1453,31,993
-1.1004298576154223,0.9324821937679647,217,46,0,546,15,291
-0.06350854372387012,0.2687413092447376,252,122,0,1328,7,905
-0.894893116109079,1.4855995975373206,118,180,1,606,15,385
-0.2944487027197615,-0.17375261377074713,253,122,0,1468,28,976
-1.7262776884942879,-1.7224813443249438,207,169,1,70,15,2
-1.717040082134452,-1.7224813443249438,27,201,0,197,15,6
-1.0126725971969834,1.3749761167834496,120,1,1,58,15,330
0.9641751638078463,1.2643526360295783,254,229,0,1319,7,773
0.43532219970725516,0.15811782849086642,2,229,1,1249,2,896
1.6800896566951096,-1.1693639405555878,1,229,0,408,7,437
-1.2343751498330393,0.48998827075247997,221,187,1,860,15,229
1.31751360707156,0.2687413092447376,253,261,0,1258,31,434
-1.668542648745315,-1.0587404598017167,35,267,1,356,15,29
1.6523768376156025,1.2643526360295783,2,122,1,619,2,860
0.6339307364437218,0.9324821937679647,253,122,0,341,23,571
0.08198375644354143,-0.2843760945246183,250,122,1,701,15,798
-0.25749827728041885,0.48998827075247997,252,261,0,287,28,627
0.18359742640173363,-0.5056230560323607,253,122,1,1170,9,882
0.1766692216318569,1.2643526360295783,1,176,1,304,2,674
-0.2898298995398436,-0.6162465367862319,253,176,1,130,9,700
0.2297854582009119,-1.5012343828172015,0,122,1,636,23,464
-1.1396896846447238,0.7112352322602223,57,163,1,15,15,272
-1.6731614519252327,-1.1693639405555878,225,256,0,200,15,27
-0.9549375574480107,1.3749761167834496,170,179,0,30,15,357
-0.4099187822177071,-0.5056230560323607,252,229,0,1209,15,431
-1.6223546169461367,-1.0587404598017167,87,130,1,501,15,50
-1.4860999231385608,-0.6162465367862319,132,269,1,563,15,111
-0.9249153367785448,1.4855995975373206,174,304,1,323,15,372
-1.6038794042264652,-1.0587404598017167,38,37,1,539,15,58
0.13509999301259643,1.4855995975373206,2,19,0,212,31,633
-1.238993953012957,0.48998827075247997,228,33,1,638,15,227
-1.453768300879136,-0.3949995752784895,183,266,0,74,15,127
0.27597349000009014,1.596223078291192,1,261,1,610,23,717
0.24364186774066537,-1.6118578635710725,251,261,1,220,31,738
-1.5646195771971638,-1.0587404598017167,111,105,0,176,15,75
1.456077702469095,1.043105674521836,253,122,1,1297,31,929
-0.06812734690378794,-0.3949995752784895,251,122,1,1223,23,1029
-1.6269734201260544,-1.0587404598017167,108,6,1,994,15,48
1.185877716443902,-0.726870017540103,254,19,0,688,31,349
-0.5230794601256938,0.48998827075247997,2,163,0,689,15,792
0.27366408841013123,0.8218587130140935,253,163,0,1286,15,546
0.8256110684103115,-0.6162465367862319,2,19,0,918,9,1021
1.2112811339334502,-0.726870017540103,252,163,0,154,28,676
0.12124358347284295,1.1537291552757072,254,19,1,615,23,738
-0.49998544422610475,0.7112352322602223,254,176,1,369,28,651
0.894893116109079,-0.9481169790478454,251,163,1,1471,31,750
-0.3383273329289808,-1.1693639405555878,251,122,0,1493,2,1022
-0.6570247523433108,0.3793647899986088,251,19,0,1256,28,710
1.0450042194564082,0.6006117515063512,1,229,1,844,23,483
1.2182093387033268,-1.5012343828172015,254,261,0,634,28,649
1.6015700026365065,-1.3906109020633302,2,122,0,1448,15,667
0.5507922792052008,0.2687413092447376,2,229,0,1363,31,521
-1.592332396276671,-1.0587404598017167,187,166,1,855,15,63
0.31292391543943276,-0.06312913301687595,252,261,0,620,9,1035
-1.5184315453979855,-0.8374934982939742,99,136,1,66,15,96
-0.19283503276156927,1.596223078291192,2,163,1,784,28,1012
-0.10276837075317165,1.1537291552757072,252,122,0,1116,28,244
-1.2828725832221763,0.2687413092447376,48,91,0,945,15,206
-1.0842640464857098,1.1537291552757072,157,199,1,696,15,298
-0.12586238665276078,-0.3949995752784895,253,163,1,1405,9,765
-0.9018213208789557,1.4855995975373206,100,230,1,52,15,382
-0.5323170664855296,-0.06312913301687595,252,163,0,162,7,807
0.1443375993724321,-1.6118578635710725,251,122,1,347,31,338
0.04041452782428098,0.9324821937679647,2,261,1,247,28,950
-1.3105854023016834,0.04749434773699524,214,96,0,719,40,194
1.7008742710047398,-1.7224813443249438,254,176,1,1436,31,671
-1.4768623167787251,-0.5056230560323607,70,24,1,669,15,116
-1.6339016248959313,-1.0587404598017167,73,191,1,145,15,45
0.5923615078244613,0.48998827075247997,0,163,1,1350,2,1036
-1.2597785673225872,0.48998827075247997,102,303,1,5,15,217
0.16281281209210338,-0.8374934982939742,2,163,1,1044,28,1026
-1.6108076089963421,-1.0587404598017167,123,234,1,245,15,55
-0.4722726251465978,0.6006117515063512,252,229,1,510,28,854
0.8810367065693254,-0.9481169790478454,254,176,0,1130,28,428
0.9410811479082573,0.48998827075247997,251,19,1,1443,31,977
1.6569956407955204,-1.3906109020633302,0,19,0,397,9,468
0.3706589551884056,0.3793647899986088,0,122,1,373,2,605
-1.3082760007117245,0.04749434773699524,183,112,0,297,4,195
-1.4145084738498344,-0.06312913301687595,238,233,1,584,15,145
0.9226059351885859,-1.7224813443249438,254,176,1,1304,7,573
-1.5461443644774926,-0.9481169790478454,222,266,1,172,15,84
1.0680982353559973,-0.9481169790478454,2,163,0,596,23,794
-1.4884093247285197,-0.6162465367862319,110,211,1,822,15,110
-0.48151023150643346,1.2643526360295783,250,163,1,1155,31,577
1.3013477959418478,-0.726870017540103,251,163,1,1162,28,913
-0.6223837284939272,1.1537291552757072,253,229,1,218,28,949
-1.3498452293309848,0.04749434773699524,53,60,1,22,39,176
-1.158164897364395,0.6006117515063512,120,139,1,29,15,264
-1.0219102035568193,1.3749761167834496,21,231,1,331,15,326
-0.7009033825525303,-1.7224813443249438,251,176,0,922,28,1031
-0.008082905564856196,-1.0587404598017167,252,19,1,465,2,895
-0.9595563606279285,1.3749761167834496,134,197,0,697,15,355
-1.506884537448191,-0.726870017540103,66,99,0,972,15,101
0.021939315104609676,-0.2843760945246183,2,163,0,367,2,564
-0.02886751987448642,-1.0587404598017167,250,122,1,541,7,796
0.199763237531446,-1.3906109020633302,254,229,1,1194,31,934
0.44455980606709083,1.596223078291192,250,261,0,1108,7,635
-1.4953375294983964,-0.726870017540103,116,294,0,57,15,107
-0.7286162016320372,1.1537291552757072,252,176,0,203,31,749
